data_id,student_ref,student_weakness,ques1_ref,ques1_time_taken,ques1_correctness,ques1_previous_weaknesses,ques1_possible_weaknesses,ques2_ref,ques2_time_taken,ques2_correctness,ques2_previous_weaknesses,ques2_possible_weaknesses,ques3_ref,ques3_time_taken,ques3_correctness,ques3_previous_weaknesses,ques3_possible_weaknesses,ques4_ref,ques4_time_taken,ques4_correctness,ques4_previous_weaknesses,ques4_possible_weaknesses,ques5_ref,ques5_time_taken,ques5_correctness,ques5_previous_weaknesses,ques5_possible_weaknesses,ques6_ref,ques6_time_taken,ques6_correctness,ques6_previous_weaknesses,ques6_possible_weaknesses,ques7_ref,ques7_time_taken,ques7_correctness,ques7_previous_weaknesses,ques7_possible_weaknesses,ques8_ref,ques8_time_taken,ques8_correctness,ques8_previous_weaknesses,ques8_possible_weaknesses,ques9_ref,ques9_time_taken,ques9_correctness,ques9_previous_weaknesses,ques9_possible_weaknesses,ques10_ref,ques10_time_taken,ques10_correctness,ques10_previous_weaknesses,ques10_possible_weaknesses
Student_36_8,Student_36,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,60957,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,42117,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,10537,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,112440,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,8797,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,46509,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,84509,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,12067,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,22743,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']",[],16,31521,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_37_8,Student_37,"['001_03_05', '001_03_04', '001_03_02', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_03_01', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_03_03', '001_01_06', '001_02_06']",15,38652,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,63314,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,82722,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,103175,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']",[],8,41505,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,23506,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,103862,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,20251,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,91007,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']",[],16,9846,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_38_8,Student_38,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,100804,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,50390,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,35710,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,6041,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,117410,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,94256,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']",[],11,101794,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,64677,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,6491,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_03_02']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,108498,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_03_02', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_39_8,Student_39,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,81276,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,85060,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,67998,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,54246,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,61047,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,91383,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,104877,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,55768,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,102979,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,19121,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_40_8,Student_40,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,65725,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,50139,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,88975,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,97931,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']",[],8,43920,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,103996,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,86379,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,73083,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,5406,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,90054,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_02_05', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_03', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_41_8,Student_41,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,70934,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,73468,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,14272,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,65782,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,38574,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,30075,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,10222,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,22024,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,62388,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,7962,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_42_8,Student_42,"['001_03_05', '001_03_04', '001_03_01', '001_03_06', '001_02_04', '001_02_09', '001_01_07', '001_01_04', '001_02_05', '001_03_03', '001_02_06', '001_02_03']",15,42371,True,[],[],1,30144,True,[],[],12,39661,False,[],"['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,90516,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07']",[],8,89291,False,"['001_03_06', '001_01_04', '001_02_09', '001_01_07']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,73302,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_02_05', '001_03_04', '001_03_05']",[],11,91272,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_02_05', '001_03_04', '001_03_05']",[],2,45465,True,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_02_05', '001_03_04', '001_03_05']",[],4,117517,False,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_02_05', '001_03_04', '001_03_05']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,86594,False,"['001_03_06', '001_01_04', '001_02_09', '001_01_07', '001_02_05', '001_03_04', '001_03_05', '001_02_03', '001_02_04']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_43_8,Student_43,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,99056,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,35391,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_01_05', '001_01_04', '001_01_06', '001_01_07']",12,61840,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,17730,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,6163,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,14920,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,102618,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,57550,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,12143,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,80443,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_01_04', '001_01_06', '001_03_06', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
Student_44_8,Student_44,"['001_03_05', '001_03_04', '001_03_02', '001_01_02', '001_01_01', '001_01_03', '001_02_07', '001_02_02', '001_03_06', '001_02_04', '001_02_09', '001_01_05', '001_01_07', '001_01_04', '001_02_05', '001_01_06']",15,94524,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,28342,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",[],12,41783,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,30067,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,30692,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,5751,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,74299,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,110406,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,85134,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_06']",[],16,62912,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_06']",[]
Student_45_8,Student_45,"['001_03_02', '001_03_01', '001_01_05', '001_01_04', '001_01_06', '001_03_05', '001_01_02', '001_01_03', '001_02_07', '001_02_02', '001_02_04', '001_01_07', '001_03_03', '001_02_05', '001_02_03', '001_01_01', '001_03_06', '001_03_04', '001_02_09', '001_02_06']",15,64708,False,[],"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",1,20016,True,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']",[],12,96178,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07']","['001_03_06', '001_01_04', '001_02_09', '001_01_07']",13,119860,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09']","['001_01_01', '001_02_05', '001_01_03', '001_01_07']",8,97770,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03']","['001_02_05', '001_03_04', '001_03_05', '001_01_07']",10,96452,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05']","['001_02_07', '001_03_02', '001_01_03', '001_01_07']",11,64569,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_02_02', '001_02_04', '001_03_02', '001_01_03', '001_01_07']",2,17181,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02']","['001_01_02', '001_01_06', '001_02_02', '001_02_04', '001_01_07']",4,28425,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_06']","['001_02_03', '001_02_04', '001_01_04', '001_02_09', '001_01_07']",16,113951,False,"['001_02_02', '001_02_04', '001_01_02', '001_01_05', '001_01_07', '001_03_06', '001_01_04', '001_02_09', '001_01_01', '001_02_05', '001_01_03', '001_03_04', '001_03_05', '001_02_07', '001_03_02', '001_01_06', '001_02_03']","['001_02_06', '001_03_03', '001_03_01', '001_01_07']"
